,LKW (S),Motorrad (L),PKW (S),Transporter (L),Transporter (S),PKW (L),Motorrad (S),Kleintransporter (S),LKW (L),Kleintransporter (L)
2023-05-05 14:20:00+00:00,1,0,97,0,3,0,1,0,0,0
2023-05-05 14:30:00+00:00,1,0,96,0,7,0,0,2,0,0
2023-05-05 14:40:00+00:00,1,0,95,0,6,0,0,0,0,0
2023-05-05 14:50:00+00:00,2,0,95,0,4,0,1,0,0,0
2023-05-05 15:00:00+00:00,2,0,109,0,3,0,0,2,0,0
2023-05-05 15:10:00+00:00,1,0,89,0,2,0,0,0,0,0
2023-05-05 15:20:00+00:00,0,0,106,0,3,0,0,0,0,0
2023-05-05 15:30:00+00:00,0,0,100,0,2,0,0,0,0,0
2023-05-05 15:40:00+00:00,1,0,85,0,1,0,0,0,0,0
2023-05-05 15:50:00+00:00,1,0,94,0,2,0,0,0,0,0
2023-05-05 16:00:00+00:00,0,0,93,0,1,0,0,2,0,0
2023-05-05 16:10:00+00:00,4,0,86,0,5,0,0,0,0,0
2023-05-05 16:20:00+00:00,0,0,102,0,3,0,0,2,0,0
2023-05-05 16:30:00+00:00,1,0,98,0,2,0,0,0,0,0
2023-05-05 16:40:00+00:00,0,0,114,0,3,0,1,0,0,0
2023-05-05 16:50:00+00:00,1,0,85,0,3,0,0,1,0,0
2023-05-05 17:00:00+00:00,1,0,90,0,4,1,1,1,0,0
2023-05-05 17:10:00+00:00,0,0,78,0,2,0,0,0,0,0
2023-05-05 17:20:00+00:00,0,0,65,0,2,0,0,0,0,0
2023-05-05 17:30:00+00:00,1,0,66,0,4,0,0,0,0,0
2023-05-05 17:40:00+00:00,0,0,85,0,1,0,0,0,0,0
2023-05-05 17:50:00+00:00,0,0,71,0,2,0,0,0,0,0
2023-05-05 18:00:00+00:00,0,0,56,0,0,0,0,0,0,0
2023-05-05 18:10:00+00:00,0,0,51,0,2,0,0,0,0,0
2023-05-05 18:20:00+00:00,2,0,56,0,1,0,0,2,0,0
2023-05-05 18:30:00+00:00,0,0,55,0,1,0,0,0,0,0
2023-05-05 18:40:00+00:00,0,0,56,0,2,0,0,1,0,0
2023-05-05 18:50:00+00:00,0,0,51,0,2,0,0,0,0,0
2023-05-05 19:00:00+00:00,0,0,50,0,0,0,1,0,0,0
2023-05-05 19:10:00+00:00,0,0,47,0,1,0,0,0,0,0
2023-05-05 19:20:00+00:00,0,0,49,0,3,0,0,0,0,0
2023-05-05 19:30:00+00:00,4,0,47,0,0,0,0,2,0,0
2023-05-05 19:40:00+00:00,0,0,45,0,2,0,0,0,0,0
2023-05-05 19:50:00+00:00,1,0,42,0,2,0,0,0,0,0
2023-05-05 20:00:00+00:00,0,0,42,0,2,0,0,0,0,0
2023-05-05 20:10:00+00:00,0,0,58,0,2,0,0,0,0,0
2023-05-05 20:20:00+00:00,0,0,40,0,1,0,0,0,0,0
2023-05-05 20:30:00+00:00,1,0,31,0,1,0,0,0,0,0
2023-05-05 20:40:00+00:00,0,0,41,0,2,0,0,0,0,0
2023-05-05 20:50:00+00:00,0,0,38,0,2,0,1,0,0,0
2023-05-05 21:00:00+00:00,1,0,30,0,0,0,0,0,0,0
2023-05-05 21:10:00+00:00,0,0,26,0,1,0,0,0,0,0
2023-05-05 21:20:00+00:00,0,0,19,0,0,0,0,0,0,0
2023-05-05 21:30:00+00:00,0,0,21,0,4,0,0,1,0,0
2023-05-05 21:40:00+00:00,0,0,28,0,0,0,0,1,0,0
2023-05-05 21:50:00+00:00,1,0,33,0,0,0,0,0,0,0
2023-05-05 22:00:00+00:00,0,0,34,0,1,0,0,0,1,0
2023-05-05 22:10:00+00:00,0,0,34,0,3,0,1,0,2,0
2023-05-05 22:20:00+00:00,0,0,17,0,1,0,0,0,0,0
2023-05-05 22:30:00+00:00,0,0,21,0,1,0,0,0,0,0
2023-05-05 22:40:00+00:00,1,0,12,0,1,0,0,0,0,0
2023-05-05 22:50:00+00:00,1,0,13,0,2,0,0,0,1,0
2023-05-05 23:00:00+00:00,0,0,20,0,2,0,0,1,0,0
2023-05-05 23:10:00+00:00,0,0,18,0,0,0,0,0,0,0
2023-05-05 23:20:00+00:00,0,0,16,0,0,0,0,0,0,0
2023-05-05 23:30:00+00:00,0,0,5,0,0,0,0,0,0,0
2023-05-05 23:40:00+00:00,0,0,17,0,1,0,0,0,0,0
2023-05-05 23:50:00+00:00,0,0,14,0,0,0,0,0,0,0
2023-05-06 00:00:00+00:00,0,0,6,0,0,0,0,1,0,0
2023-05-06 00:10:00+00:00,0,0,4,0,0,0,0,0,0,0
2023-05-06 00:20:00+00:00,0,0,16,0,0,0,0,0,0,0
2023-05-06 00:30:00+00:00,0,0,11,0,1,0,0,0,0,0
2023-05-06 00:40:00+00:00,0,0,6,0,1,0,0,0,0,0
2023-05-06 00:50:00+00:00,1,0,15,0,4,0,0,0,0,0
2023-05-06 01:00:00+00:00,0,0,5,0,1,0,0,0,0,0
2023-05-06 01:10:00+00:00,0,0,13,0,0,0,0,1,0,0
2023-05-06 01:20:00+00:00,0,0,4,0,0,0,0,0,0,0
2023-05-06 01:30:00+00:00,0,0,4,0,0,0,0,2,2,0
2023-05-06 01:40:00+00:00,1,0,10,0,1,0,0,0,1,0
2023-05-06 01:50:00+00:00,1,0,8,0,3,0,0,0,0,0
2023-05-06 02:00:00+00:00,0,0,10,0,1,0,0,0,0,0
2023-05-06 02:10:00+00:00,0,0,6,0,3,0,0,0,0,0
2023-05-06 02:20:00+00:00,0,0,7,0,1,0,0,0,0,0
2023-05-06 02:30:00+00:00,1,0,7,0,0,0,0,0,0,0
2023-05-06 02:40:00+00:00,0,0,17,0,2,0,0,0,0,0
2023-05-06 02:50:00+00:00,0,0,15,0,0,0,0,0,0,0
2023-05-06 03:00:00+00:00,1,0,13,0,1,0,0,0,0,0
2023-05-06 03:10:00+00:00,0,0,21,0,3,0,0,0,0,0
2023-05-06 03:30:00+00:00,1,0,34,0,3,0,0,0,0,0
2023-05-06 03:40:00+00:00,0,0,38,0,2,0,0,0,0,0
2023-05-06 03:50:00+00:00,0,0,25,0,2,0,0,0,0,0
2023-05-06 04:00:00+00:00,2,0,23,0,3,0,0,0,0,0
2023-05-06 04:10:00+00:00,0,0,27,0,2,0,0,0,0,0
2023-05-06 04:20:00+00:00,2,0,36,0,5,0,0,0,0,0
2023-05-06 04:30:00+00:00,1,0,33,0,5,0,0,0,0,0
2023-05-06 04:40:00+00:00,2,0,39,0,7,0,0,0,0,0
2023-05-06 04:50:00+00:00,0,0,31,0,8,0,0,0,0,0
2023-05-06 05:00:00+00:00,0,0,31,0,4,0,0,1,0,0
2023-05-06 05:10:00+00:00,2,0,44,0,2,0,0,0,0,0
2023-05-06 05:20:00+00:00,3,0,45,0,1,0,0,0,0,0
2023-05-06 05:30:00+00:00,2,0,32,0,2,0,0,0,0,0
2023-05-06 05:40:00+00:00,0,0,35,0,5,0,0,0,1,0
2023-05-06 05:50:00+00:00,2,0,35,0,3,0,0,0,0,0
2023-05-06 06:00:00+00:00,1,0,46,0,6,0,0,0,0,0
2023-05-06 06:10:00+00:00,3,0,39,0,3,0,0,0,0,0
2023-05-06 06:20:00+00:00,1,1,59,0,4,0,0,0,0,0
2023-05-06 06:30:00+00:00,2,0,78,0,2,0,0,1,0,0
2023-05-06 06:40:00+00:00,1,0,62,0,4,0,0,0,0,0
2023-05-06 06:50:00+00:00,3,0,64,0,6,0,0,2,0,0
2023-05-06 07:00:00+00:00,2,0,66,0,3,0,0,0,0,0
2023-05-06 07:10:00+00:00,2,0,57,0,3,0,1,1,0,0
2023-05-06 07:20:00+00:00,3,0,78,0,2,0,0,0,0,0
2023-05-06 07:30:00+00:00,1,0,78,0,2,0,0,0,0,0
2023-05-06 07:40:00+00:00,3,0,104,0,1,0,0,0,0,0
2023-05-06 07:50:00+00:00,0,0,96,0,3,0,0,0,0,0
2023-05-06 08:00:00+00:00,5,0,87,0,1,0,0,0,0,0
2023-05-06 08:10:00+00:00,1,0,89,0,3,0,0,0,0,0
2023-05-06 08:20:00+00:00,4,0,73,0,2,0,0,0,0,0
2023-05-06 08:30:00+00:00,1,0,80,0,3,0,0,0,0,0
2023-05-06 08:40:00+00:00,2,0,82,0,2,0,0,1,0,0
2023-05-06 08:50:00+00:00,1,0,78,0,3,0,1,1,0,0
2023-05-06 09:00:00+00:00,1,0,84,0,3,0,0,1,0,0
2023-05-06 09:10:00+00:00,2,0,76,0,5,0,1,0,0,0
2023-05-06 09:20:00+00:00,3,0,87,0,3,0,0,1,0,0
2023-05-06 09:30:00+00:00,0,0,108,0,1,0,0,0,0,0
2023-05-06 09:40:00+00:00,2,0,81,0,5,0,0,0,0,0
2023-05-06 09:50:00+00:00,1,0,61,0,4,0,0,0,0,0
2023-05-06 10:00:00+00:00,4,0,76,0,1,0,0,1,0,0
2023-05-06 10:10:00+00:00,3,0,82,0,1,0,0,1,0,0
2023-05-06 10:20:00+00:00,1,0,92,0,1,0,0,0,0,0
2023-05-06 10:30:00+00:00,1,0,99,0,3,0,0,0,0,0
2023-05-06 10:40:00+00:00,1,0,95,0,1,0,0,1,0,0
2023-05-06 10:50:00+00:00,0,0,63,0,5,0,0,0,0,0
2023-05-06 11:00:00+00:00,0,0,85,0,0,0,0,0,0,0
2023-05-06 11:10:00+00:00,1,0,87,0,3,0,2,0,0,0
2023-05-06 11:20:00+00:00,1,0,87,0,4,0,0,0,0,0
2023-05-06 11:30:00+00:00,2,0,94,0,4,0,0,0,0,0
2023-05-06 11:40:00+00:00,2,0,90,0,2,0,0,0,0,0
2023-05-06 11:50:00+00:00,1,0,92,0,3,0,0,0,0,0
2023-05-06 12:00:00+00:00,0,0,82,0,2,0,0,0,0,0
2023-05-06 12:10:00+00:00,0,0,105,0,2,0,0,2,0,0
2023-05-06 12:20:00+00:00,0,0,84,0,2,0,0,1,0,0
2023-05-06 12:30:00+00:00,0,0,81,0,4,0,0,0,0,0
2023-05-06 12:40:00+00:00,1,0,87,0,4,0,0,0,0,0
2023-05-06 12:50:00+00:00,1,0,77,0,1,0,0,1,0,0
2023-05-06 13:00:00+00:00,1,0,90,0,0,1,0,1,0,0
2023-05-06 13:10:00+00:00,1,0,72,0,1,0,0,1,0,0
2023-05-06 13:20:00+00:00,1,0,83,0,3,0,1,0,0,0
2023-05-06 13:30:00+00:00,0,0,93,0,4,0,0,0,0,0
2023-05-06 13:40:00+00:00,1,0,90,0,2,0,0,0,0,0
2023-05-06 13:50:00+00:00,2,1,88,0,1,0,0,0,0,0
2023-05-06 14:00:00+00:00,1,0,73,0,2,0,0,1,0,0
2023-05-06 14:10:00+00:00,2,0,67,0,3,0,0,0,0,0
2023-05-06 14:20:00+00:00,1,0,77,0,2,0,0,0,0,0
2023-05-06 14:30:00+00:00,2,0,65,0,4,0,0,1,0,0
2023-05-06 14:40:00+00:00,0,0,81,0,2,0,0,0,0,0
2023-05-06 14:50:00+00:00,0,0,84,0,2,0,0,0,0,0
2023-05-06 15:00:00+00:00,0,0,80,0,1,0,0,0,0,0
2023-05-06 15:10:00+00:00,0,0,86,0,4,0,1,0,0,0
2023-05-06 15:20:00+00:00,0,0,80,0,0,0,0,0,0,0
2023-05-06 15:30:00+00:00,1,0,85,0,0,0,0,0,0,0
2023-05-06 15:40:00+00:00,1,0,86,0,1,0,0,0,0,0
2023-05-06 15:50:00+00:00,0,0,75,0,4,0,0,0,0,0
2023-05-06 16:00:00+00:00,0,0,75,0,5,0,0,1,0,0
2023-05-06 16:10:00+00:00,0,0,78,0,3,0,1,0,0,0
2023-05-06 16:20:00+00:00,1,0,81,0,4,0,0,0,0,0
2023-05-06 16:30:00+00:00,1,1,61,0,3,0,0,1,0,0
2023-05-06 16:40:00+00:00,0,0,72,0,3,0,0,0,0,0
2023-05-06 16:50:00+00:00,1,0,78,0,4,0,1,1,0,0
2023-05-06 17:00:00+00:00,1,0,63,0,1,0,1,0,0,0
2023-05-06 17:10:00+00:00,1,0,52,0,8,1,0,0,0,0
2023-05-06 17:20:00+00:00,1,0,70,0,2,0,0,0,0,0
2023-05-06 17:30:00+00:00,1,0,56,0,6,0,1,1,0,0
2023-05-06 17:40:00+00:00,0,0,59,0,0,0,0,0,0,0
2023-05-06 17:50:00+00:00,0,0,48,0,3,0,0,0,0,0
2023-05-06 18:00:00+00:00,1,0,34,0,2,0,0,1,0,0
2023-05-06 18:10:00+00:00,0,0,52,0,4,0,0,0,0,0
2023-05-06 18:20:00+00:00,0,1,48,0,2,0,0,0,0,0
2023-05-06 18:30:00+00:00,1,0,43,0,0,0,0,0,0,0
2023-05-06 18:40:00+00:00,2,0,44,0,1,1,0,0,0,0
2023-05-06 18:50:00+00:00,0,0,67,0,3,0,1,0,0,0
2023-05-06 19:00:00+00:00,0,0,41,0,1,0,0,1,0,0
2023-05-06 19:10:00+00:00,0,0,42,0,3,0,0,0,0,0
2023-05-06 19:20:00+00:00,0,0,48,0,3,0,0,0,0,0
2023-05-06 19:30:00+00:00,1,0,41,0,7,0,0,0,0,0
2023-05-06 19:40:00+00:00,0,0,51,0,0,0,0,0,0,0
2023-05-06 19:50:00+00:00,0,0,52,0,4,0,0,0,0,0
2023-05-06 20:00:00+00:00,1,0,45,0,2,0,0,0,0,0
2023-05-06 20:10:00+00:00,1,0,47,0,4,0,0,0,0,0
2023-05-06 20:30:00+00:00,0,0,47,0,2,0,0,0,0,0
2023-05-06 20:40:00+00:00,2,0,46,0,0,0,0,0,0,0
2023-05-06 20:50:00+00:00,1,0,27,0,3,0,0,0,0,0
2023-05-06 21:00:00+00:00,1,0,38,0,0,0,0,0,0,0
2023-05-06 21:10:00+00:00,0,0,40,0,1,0,0,0,0,0
2023-05-06 21:20:00+00:00,0,0,42,0,0,0,0,0,0,0
2023-05-06 21:30:00+00:00,1,0,27,0,3,0,0,0,0,0
2023-05-06 21:40:00+00:00,0,0,38,0,1,0,0,0,0,0
2023-05-06 21:50:00+00:00,0,0,34,0,1,0,0,0,0,0
2023-05-06 22:00:00+00:00,0,0,27,0,0,0,0,0,0,0
2023-05-06 22:10:00+00:00,0,0,33,0,1,0,0,0,0,0
2023-05-06 22:20:00+00:00,0,0,29,0,0,0,1,0,0,0
2023-05-06 22:30:00+00:00,0,0,27,0,0,0,0,1,0,0
2023-05-06 22:40:00+00:00,0,0,19,0,2,0,0,0,0,0
2023-05-06 22:50:00+00:00,0,0,22,0,0,0,0,0,0,0
2023-05-06 23:00:00+00:00,0,0,17,0,1,0,0,0,0,0
2023-05-06 23:10:00+00:00,0,0,17,0,1,0,0,0,0,0
2023-05-06 23:20:00+00:00,1,0,17,0,0,0,0,0,0,0
2023-05-06 23:30:00+00:00,0,0,19,0,1,0,0,0,0,0
2023-05-06 23:40:00+00:00,1,1,18,0,0,0,0,0,0,0
2023-05-06 23:50:00+00:00,0,0,16,0,1,0,0,0,0,0
2023-05-07 00:00:00+00:00,0,0,17,0,0,0,0,0,0,0
2023-05-07 00:10:00+00:00,0,0,14,0,0,0,0,0,0,0
2023-05-07 00:20:00+00:00,0,0,14,0,0,0,0,0,0,0
2023-05-07 00:30:00+00:00,0,0,18,0,0,0,0,0,0,0
2023-05-07 00:40:00+00:00,1,0,12,0,0,0,0,0,0,0
2023-05-07 00:50:00+00:00,0,0,7,0,0,0,0,0,0,0
2023-05-07 01:00:00+00:00,0,0,6,0,1,0,0,0,0,0
2023-05-07 01:10:00+00:00,0,0,13,0,0,0,0,0,0,0
2023-05-07 01:20:00+00:00,0,0,7,0,0,0,0,0,0,0
2023-05-07 01:30:00+00:00,0,0,8,0,1,0,0,0,0,0
2023-05-07 01:40:00+00:00,0,0,12,0,1,0,0,0,0,0
2023-05-07 01:50:00+00:00,2,0,8,0,1,0,0,0,0,0
2023-05-07 02:00:00+00:00,0,0,11,0,2,0,0,0,0,0
2023-05-07 02:10:00+00:00,0,0,5,0,2,0,0,0,1,0
2023-05-07 02:20:00+00:00,0,0,12,0,1,0,0,0,0,0
2023-05-07 02:30:00+00:00,0,0,10,0,0,0,0,0,0,0
2023-05-07 02:40:00+00:00,0,0,7,0,1,0,0,0,0,0
2023-05-07 02:50:00+00:00,0,0,6,0,1,0,0,0,0,0
2023-05-07 03:00:00+00:00,0,0,9,0,0,0,0,0,0,0
2023-05-07 03:10:00+00:00,0,0,25,0,0,0,0,0,0,0
2023-05-07 03:20:00+00:00,1,0,24,0,0,0,0,0,0,0
2023-05-07 03:30:00+00:00,0,0,27,0,0,0,1,0,0,0
2023-05-07 03:40:00+00:00,0,0,14,0,1,0,0,0,0,0
2023-05-07 03:50:00+00:00,0,0,10,0,1,0,0,0,0,0
2023-05-07 04:00:00+00:00,0,0,13,0,1,0,0,0,0,0
2023-05-07 04:10:00+00:00,1,0,14,0,0,0,0,0,0,0
2023-05-07 04:20:00+00:00,0,0,17,0,0,0,0,0,0,0
2023-05-07 04:30:00+00:00,0,0,13,0,1,0,0,0,0,0
2023-05-07 04:40:00+00:00,0,0,8,0,0,0,0,0,0,0
2023-05-07 04:50:00+00:00,2,0,7,0,2,0,0,1,1,0
2023-05-07 05:00:00+00:00,0,0,13,0,1,0,0,0,0,0
2023-05-07 05:10:00+00:00,2,0,11,0,3,0,0,0,0,0
2023-05-07 05:20:00+00:00,0,0,16,0,2,0,0,0,0,0
2023-05-07 05:30:00+00:00,0,0,15,0,2,0,0,0,0,0
2023-05-07 05:40:00+00:00,0,0,9,0,0,0,0,0,0,0
2023-05-07 05:50:00+00:00,0,0,17,0,1,0,0,0,0,0
2023-05-07 06:00:00+00:00,1,0,27,0,2,0,0,1,0,0
2023-05-07 06:10:00+00:00,0,0,18,0,2,0,0,0,0,0
2023-05-07 06:20:00+00:00,2,0,17,0,2,0,1,0,0,0
2023-05-07 06:30:00+00:00,0,0,33,0,4,0,1,0,0,0
2023-05-07 06:40:00+00:00,0,0,36,0,1,0,0,1,0,0
2023-05-07 06:50:00+00:00,0,0,44,0,2,0,1,0,0,0
2023-05-07 07:00:00+00:00,0,0,43,0,2,0,0,0,0,0
2023-05-07 07:10:00+00:00,0,0,38,0,0,0,0,0,0,0
2023-05-07 07:20:00+00:00,1,0,51,0,4,0,0,1,0,0
2023-05-07 07:30:00+00:00,2,0,46,0,0,0,1,1,0,0
2023-05-07 07:40:00+00:00,1,0,57,0,0,0,0,0,0,0
2023-05-07 07:50:00+00:00,0,0,50,0,1,0,0,0,0,0
2023-05-07 08:00:00+00:00,1,0,64,0,2,1,0,0,0,0
2023-05-07 08:10:00+00:00,1,0,51,0,1,0,0,0,0,0
2023-05-07 08:20:00+00:00,1,0,58,0,1,0,0,0,0,0
2023-05-07 08:30:00+00:00,0,0,68,0,2,0,0,0,0,0
2023-05-07 08:40:00+00:00,1,0,65,0,1,0,0,0,0,0
2023-05-07 08:50:00+00:00,2,0,61,0,2,0,0,1,0,0
2023-05-07 09:00:00+00:00,0,0,63,0,0,1,0,0,0,0
2023-05-07 09:10:00+00:00,0,0,64,0,1,0,0,0,0,0
2023-05-07 09:20:00+00:00,0,0,72,0,0,1,0,0,0,0
2023-05-07 09:30:00+00:00,0,0,49,0,5,0,0,0,0,0
2023-05-07 09:40:00+00:00,1,0,66,0,1,0,0,0,0,0
2023-05-07 09:50:00+00:00,2,0,59,0,1,0,0,0,0,0
2023-05-07 10:00:00+00:00,0,0,66,0,1,0,0,0,0,0
2023-05-07 10:10:00+00:00,0,0,70,0,2,0,0,0,0,0
2023-05-07 10:20:00+00:00,1,0,58,0,1,0,0,0,0,0
2023-05-07 10:30:00+00:00,1,0,67,0,2,0,0,0,0,0
2023-05-07 10:40:00+00:00,0,0,74,0,2,0,0,0,0,0
2023-05-07 10:50:00+00:00,1,0,60,0,1,0,1,1,0,0
2023-05-07 11:00:00+00:00,1,0,64,0,1,0,0,0,0,0
2023-05-07 11:10:00+00:00,2,0,75,0,1,0,0,1,0,0
2023-05-07 11:20:00+00:00,0,0,87,0,3,0,0,0,0,0
2023-05-07 11:30:00+00:00,0,0,86,0,4,0,0,0,0,0
2023-05-07 11:40:00+00:00,2,0,67,0,2,0,1,1,0,0
2023-05-07 11:50:00+00:00,1,0,71,0,1,1,0,1,0,0
2023-05-07 12:00:00+00:00,0,0,66,0,1,0,0,0,0,0
2023-05-07 12:10:00+00:00,1,0,77,0,2,0,0,0,0,0
2023-05-07 12:20:00+00:00,1,0,73,0,3,0,0,1,0,0
2023-05-07 12:30:00+00:00,0,0,82,0,1,0,0,0,0,0
2023-05-07 12:40:00+00:00,1,0,77,0,1,0,0,0,0,0
2023-05-07 12:50:00+00:00,1,0,67,0,1,0,0,0,0,0
2023-05-07 13:00:00+00:00,0,0,71,0,2,1,0,1,0,0
2023-05-07 13:10:00+00:00,0,0,66,0,0,0,0,0,0,0
2023-05-07 13:20:00+00:00,0,0,80,0,3,0,0,1,0,0
2023-05-07 13:30:00+00:00,1,0,70,0,0,0,0,0,0,0
2023-05-07 13:40:00+00:00,2,0,81,0,1,0,0,2,0,0
2023-05-07 13:50:00+00:00,1,0,79,0,2,0,0,0,0,0
2023-05-07 14:00:00+00:00,1,0,84,0,1,0,0,0,0,0
2023-05-07 14:10:00+00:00,0,0,73,0,0,0,0,0,0,0
2023-05-07 14:20:00+00:00,0,0,60,0,0,0,0,0,0,0
2023-05-07 14:30:00+00:00,0,0,70,0,0,0,0,0,0,0
2023-05-07 14:40:00+00:00,2,0,53,0,0,0,0,0,0,0
2023-05-07 14:50:00+00:00,0,0,62,0,1,0,0,0,0,0
2023-05-07 15:00:00+00:00,1,0,81,0,0,0,0,0,0,0
2023-05-07 15:10:00+00:00,2,0,79,0,1,0,0,1,0,0
2023-05-07 15:20:00+00:00,2,0,68,0,4,0,0,0,0,0
2023-05-07 15:30:00+00:00,3,0,73,0,1,0,0,0,0,0
2023-05-07 15:40:00+00:00,1,0,72,0,2,0,0,0,0,0
2023-05-07 15:50:00+00:00,1,0,51,0,2,0,0,0,0,0
2023-05-07 16:00:00+00:00,2,0,74,0,3,0,0,0,0,0
2023-05-07 16:10:00+00:00,1,0,67,0,0,0,0,0,0,0
2023-05-07 16:20:00+00:00,1,0,66,0,0,0,0,0,0,0
2023-05-07 16:30:00+00:00,2,0,54,0,1,0,0,0,0,0
2023-05-07 16:40:00+00:00,2,0,60,0,0,0,0,0,0,0
2023-05-07 16:50:00+00:00,1,0,68,0,0,0,0,0,0,0
2023-05-07 17:00:00+00:00,2,0,64,0,0,0,0,1,0,0
2023-05-07 17:10:00+00:00,0,0,50,0,2,0,0,1,0,0
2023-05-07 17:20:00+00:00,1,0,61,0,2,0,0,0,0,0
2023-05-07 17:30:00+00:00,0,0,47,0,0,0,0,0,0,0
2023-05-07 17:40:00+00:00,0,0,46,0,2,0,0,0,0,0
2023-05-07 17:50:00+00:00,0,0,43,0,0,0,0,0,0,0
2023-05-07 18:00:00+00:00,2,0,35,0,0,0,0,0,0,0
2023-05-07 18:10:00+00:00,0,0,34,0,0,0,0,0,0,0
2023-05-07 18:20:00+00:00,1,0,44,0,0,0,0,0,0,0
2023-05-07 18:30:00+00:00,0,0,42,0,0,0,0,1,0,0
2023-05-07 18:40:00+00:00,0,0,37,0,0,0,0,0,0,0
2023-05-07 18:50:00+00:00,1,0,34,0,0,0,0,0,0,0
2023-05-07 19:00:00+00:00,2,0,42,0,1,0,0,0,0,0
2023-05-07 19:10:00+00:00,1,0,41,0,0,0,0,1,0,0
2023-05-07 19:20:00+00:00,0,0,42,0,1,0,0,0,0,0
2023-05-07 19:30:00+00:00,0,0,35,0,0,0,0,0,0,0
2023-05-07 19:40:00+00:00,0,0,28,0,0,0,0,0,0,0
2023-05-07 19:50:00+00:00,0,0,29,0,0,0,0,0,0,0
2023-05-07 20:00:00+00:00,1,0,18,0,0,0,0,0,0,0
2023-05-07 20:10:00+00:00,0,0,28,0,0,0,0,0,0,0
2023-05-07 20:20:00+00:00,1,0,22,0,0,0,0,0,0,0
2023-05-07 20:30:00+00:00,1,0,20,0,0,0,0,0,0,0
2023-05-07 20:40:00+00:00,0,0,19,0,0,0,0,0,0,0
2023-05-07 20:50:00+00:00,0,0,20,0,1,0,0,0,0,0
2023-05-07 21:00:00+00:00,0,0,11,0,0,0,0,0,0,0
2023-05-07 21:10:00+00:00,0,0,13,0,2,0,0,0,0,0
2023-05-07 21:20:00+00:00,0,0,12,0,0,0,0,0,0,0
2023-05-07 21:30:00+00:00,1,0,11,0,0,0,0,0,0,0
2023-05-07 21:40:00+00:00,0,0,12,0,0,0,0,0,0,0
2023-05-07 21:50:00+00:00,1,0,8,0,0,0,0,0,0,0
2023-05-07 22:00:00+00:00,0,0,10,0,0,0,0,1,0,0
2023-05-07 22:10:00+00:00,1,0,7,0,1,0,0,0,0,0
2023-05-07 22:20:00+00:00,0,0,8,0,0,0,0,0,0,0
2023-05-07 22:30:00+00:00,0,0,5,0,0,0,0,0,0,0
2023-05-07 22:40:00+00:00,0,0,7,0,1,0,0,0,0,0
2023-05-07 22:50:00+00:00,0,0,4,0,0,0,0,0,0,0
2023-05-07 23:00:00+00:00,0,0,8,0,1,0,0,0,0,0
2023-05-07 23:10:00+00:00,0,0,4,0,1,0,0,0,0,0
2023-05-07 23:20:00+00:00,0,0,6,0,0,0,1,0,0,0
2023-05-07 23:30:00+00:00,0,0,4,0,0,0,0,0,0,0
2023-05-07 23:40:00+00:00,0,0,6,0,1,0,0,0,0,0
2023-05-07 23:50:00+00:00,1,0,10,0,1,0,1,0,0,0
2023-05-08 00:00:00+00:00,0,0,5,0,1,0,0,0,0,0
2023-05-08 00:10:00+00:00,0,0,5,0,0,0,0,0,0,0
2023-05-08 00:20:00+00:00,1,0,4,0,0,0,1,0,0,0
2023-05-08 00:30:00+00:00,0,0,3,0,0,0,0,1,0,0
2023-05-08 00:40:00+00:00,0,0,4,0,0,0,0,0,0,0
2023-05-08 00:50:00+00:00,0,0,6,0,0,0,0,0,0,0
2023-05-08 01:00:00+00:00,0,0,7,0,2,0,0,0,1,0
2023-05-08 01:10:00+00:00,0,0,10,0,0,0,0,0,0,0
2023-05-08 01:20:00+00:00,0,1,7,0,3,0,0,0,0,0
2023-05-08 01:30:00+00:00,0,0,12,0,1,0,0,0,0,0
2023-05-08 01:50:00+00:00,0,0,10,0,0,0,0,0,0,0
2023-05-08 02:00:00+00:00,1,0,13,0,1,0,0,0,0,0
2023-05-08 02:10:00+00:00,1,0,15,0,2,0,0,0,0,0
2023-05-08 02:20:00+00:00,1,0,12,0,0,0,0,1,0,0
2023-05-08 02:30:00+00:00,0,0,17,0,1,0,0,0,0,0
2023-05-08 02:40:00+00:00,0,0,23,0,1,0,0,0,0,0
2023-05-08 02:50:00+00:00,1,0,34,0,3,0,1,0,0,0
2023-05-08 03:00:00+00:00,0,0,36,0,1,1,1,0,0,0
2023-05-08 03:10:00+00:00,0,0,63,0,1,0,0,0,0,0
2023-05-08 03:20:00+00:00,1,0,82,0,2,0,0,0,0,0
2023-05-08 03:30:00+00:00,0,0,109,0,3,0,1,0,0,0
2023-05-08 03:40:00+00:00,0,0,106,0,2,0,1,0,0,0
2023-05-08 04:00:00+00:00,0,0,78,0,4,0,0,0,0,0
2023-05-08 04:10:00+00:00,2,0,94,0,6,0,1,0,0,0
2023-05-08 04:20:00+00:00,2,0,120,0,13,0,1,0,0,0
2023-05-08 04:30:00+00:00,0,0,116,0,2,0,2,0,0,0
2023-05-08 04:40:00+00:00,2,0,145,0,5,0,3,0,0,1
2023-05-08 04:50:00+00:00,0,0,153,0,8,1,4,0,1,0
2023-05-08 05:00:00+00:00,2,0,129,0,11,1,2,0,0,0
2023-05-08 05:10:00+00:00,0,1,139,0,7,0,3,0,0,0
2023-05-08 05:20:00+00:00,0,0,171,0,3,0,4,0,0,0
2023-05-08 05:30:00+00:00,0,0,144,0,7,0,3,1,1,0
