Timestamp;Object_Id;MQ 9.1;;Object_Id_1;MQ 9.2;
08.01.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;85;;MQ 9.2 NÜg Ri Neckarau;69;
08.01.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;101;;MQ 9.2 NÜg Ri Neckarau;63;
08.01.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;145;;MQ 9.2 NÜg Ri Neckarau;82;
08.01.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;211;;MQ 9.2 NÜg Ri Neckarau;172;
08.01.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;323;;MQ 9.2 NÜg Ri Neckarau;284;
08.01.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;405;;MQ 9.2 NÜg Ri Neckarau;349;
08.01.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;522;;MQ 9.2 NÜg Ri Neckarau;450;
08.01.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;513;;MQ 9.2 NÜg Ri Neckarau;421;
08.01.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;506;;MQ 9.2 NÜg Ri Neckarau;514;
08.01.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;521;;MQ 9.2 NÜg Ri Neckarau;493;
08.01.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;626;;MQ 9.2 NÜg Ri Neckarau;525;
08.01.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;527;;MQ 9.2 NÜg Ri Neckarau;515;
08.01.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;441;;MQ 9.2 NÜg Ri Neckarau;452;
08.01.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;376;;MQ 9.2 NÜg Ri Neckarau;435;
08.01.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;298;;MQ 9.2 NÜg Ri Neckarau;329;
08.01.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;246;;MQ 9.2 NÜg Ri Neckarau;291;
08.01.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;191;;MQ 9.2 NÜg Ri Neckarau;199;
08.01.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;103;;MQ 9.2 NÜg Ri Neckarau;115;
09.01.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;69;;MQ 9.2 NÜg Ri Neckarau;61;
09.01.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;54;;MQ 9.2 NÜg Ri Neckarau;44;
09.01.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;51;;MQ 9.2 NÜg Ri Neckarau;35;
09.01.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;41;;MQ 9.2 NÜg Ri Neckarau;25;
09.01.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;95;;MQ 9.2 NÜg Ri Neckarau;69;
09.01.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;256;;MQ 9.2 NÜg Ri Neckarau;324;
09.01.2023 07:00;MQ 9.1 NÜg Ri Innenstadt;429;;MQ 9.2 NÜg Ri Neckarau;353;
09.01.2023 08:00;MQ 9.1 NÜg Ri Innenstadt;849;;MQ 9.2 NÜg Ri Neckarau;630;
09.01.2023 09:00;MQ 9.1 NÜg Ri Innenstadt;1020;;MQ 9.2 NÜg Ri Neckarau;654;
09.01.2023 10:00;MQ 9.1 NÜg Ri Innenstadt;746;;MQ 9.2 NÜg Ri Neckarau;599;
09.01.2023 11:00;MQ 9.1 NÜg Ri Innenstadt;894;;MQ 9.2 NÜg Ri Neckarau;597;
09.01.2023 12:00;MQ 9.1 NÜg Ri Innenstadt;785;;MQ 9.2 NÜg Ri Neckarau;656;
09.01.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;741;;MQ 9.2 NÜg Ri Neckarau;674;
09.01.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;801;;MQ 9.2 NÜg Ri Neckarau;629;
09.01.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;898;;MQ 9.2 NÜg Ri Neckarau;698;
09.01.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;996;;MQ 9.2 NÜg Ri Neckarau;725;
09.01.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;1172;;MQ 9.2 NÜg Ri Neckarau;650;
09.01.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;878;;MQ 9.2 NÜg Ri Neckarau;668;
09.01.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;745;;MQ 9.2 NÜg Ri Neckarau;620;
09.01.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;461;;MQ 9.2 NÜg Ri Neckarau;484;
09.01.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;341;;MQ 9.2 NÜg Ri Neckarau;356;
09.01.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;286;;MQ 9.2 NÜg Ri Neckarau;298;
09.01.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;200;;MQ 9.2 NÜg Ri Neckarau;297;
09.01.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;198;;MQ 9.2 NÜg Ri Neckarau;128;
10.01.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;65;;MQ 9.2 NÜg Ri Neckarau;52;
10.01.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;46;;MQ 9.2 NÜg Ri Neckarau;47;
10.01.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;44;;MQ 9.2 NÜg Ri Neckarau;30;
10.01.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;36;;MQ 9.2 NÜg Ri Neckarau;31;
10.01.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;92;;MQ 9.2 NÜg Ri Neckarau;52;
